BCG-Agfarm 3 Curyo 
Reading Time,Rainfall,Humidity,Temperature,Wind Speed,Wind Direction
7/10/2019 8:59 PM,0,72,10.6,0,WSW
7/10/2019 8:45 PM,0,72,10.6,0,WSW
7/10/2019 8:30 PM,0,71,11.1,0,WSW
7/10/2019 8:16 PM,0,69,12,0,WSW
7/10/2019 8:01 PM,0,70,12.1,0,W
7/10/2019 7:47 PM,0,69,12.3,0,W
7/10/2019 7:32 PM,0,67,13.1,0,W
7/10/2019 7:18 PM,0,63,14,0,W
7/10/2019 7:04 PM,0,62,14.4,0,W
7/10/2019 6:49 PM,0,60,15,0,WSW
7/10/2019 6:35 PM,0,59,15.4,0,WSW
7/10/2019 6:20 PM,0,58,15.9,0,WSW
7/10/2019 6:06 PM,0,56,16.4,0,WSW
7/10/2019 5:51 PM,0,56,16.6,0,SW
7/10/2019 5:37 PM,0,54,16.8,0,SW
7/10/2019 5:23 PM,0,53,17.2,0,SW
7/10/2019 5:08 PM,0,52,17.7,0,SW
7/10/2019 4:54 PM,0,50,17.9,0,SSW
7/10/2019 4:39 PM,0,49,18.3,0,SW
7/10/2019 4:25 PM,0,48,18.8,0,SW
7/10/2019 4:10 PM,0,47,18.8,0,W
7/10/2019 3:56 PM,0,48,18.6,0,WSW
7/10/2019 3:42 PM,0,47,18.7,0,WSW
7/10/2019 3:27 PM,0,47,18.8,0,WSW
7/10/2019 3:13 PM,0,49,18.3,0,SW
7/10/2019 2:58 PM,0,47,18.4,0,WSW
7/10/2019 2:44 PM,0,48,18.4,0,WNW
7/10/2019 2:30 PM,0,50,18.1,0,SW
7/10/2019 2:15 PM,0,49,18.4,0,SW
7/10/2019 2:01 PM,0,49,18.2,0,W
7/10/2019 1:47 PM,0,47,18.8,0,WNW
7/10/2019 1:32 PM,0,50,18.4,0,SW
7/10/2019 1:18 PM,0,46,19,0,WNW
7/10/2019 1:03 PM,0,50,17.6,0,SSW
7/10/2019 12:49 PM,0,50,18.1,0,WSW
7/10/2019 12:35 PM,0,50,18,0,SW
7/10/2019 12:20 PM,0,49,17.7,0,SW
7/10/2019 12:06 PM,0,52,17.2,0,SW
7/10/2019 11:51 AM,0,56,16.8,0,WNW
7/10/2019 11:37 AM,0,55,17.2,0,SW
7/10/2019 11:23 AM,0,56,16.5,0,SW
7/10/2019 11:08 AM,0,61,15.9,0,SW
7/10/2019 10:54 AM,0,61,16.2,0,SW
7/10/2019 10:39 AM,0,64,15.3,0,NNW
7/10/2019 10:25 AM,0,63,15.4,0,WSW
7/10/2019 10:11 AM,0,66,14.7,0,SSW
7/10/2019 9:56 AM,0,67,14.5,0,W
7/10/2019 9:42 AM,0,70,14.1,0,SW
7/10/2019 9:27 AM,0,70,13.9,0,SW
7/10/2019 9:13 AM,0,75,13.7,0,SW
7/10/2019 8:58 AM,0,76,12.9,0,SW
7/10/2019 8:44 AM,0,75,13,0,SW
7/10/2019 8:29 AM,0,79,13,0,SSW
7/10/2019 8:15 AM,0,82,13.1,0,SW
7/10/2019 8:01 AM,0,85,12.5,0,SW
7/10/2019 7:46 AM,0,86,12.2,0,SW
7/10/2019 7:32 AM,0,85,12,0,SW
7/10/2019 7:17 AM,0,86,11.7,0,SW
7/10/2019 7:03 AM,0,86,11.7,0,SW
7/10/2019 6:48 AM,0,86,11.8,0,SW
7/10/2019 6:34 AM,0,85,11.8,0,SW
7/10/2019 6:19 AM,0,85,11.6,0,SW
7/10/2019 6:05 AM,0,86,11.5,0,SSW
7/10/2019 5:50 AM,0,85,11.9,0,SW
7/10/2019 5:36 AM,0,83,12.2,0,SW
7/10/2019 5:21 AM,0,83,12.2,0,SW
7/10/2019 5:07 AM,0,83,12.3,0,SW
7/10/2019 4:52 AM,0,83,12.4,0,SW
7/10/2019 4:38 AM,0,85,12.3,0,SW
7/10/2019 4:23 AM,0,87,12.3,0,SW
7/10/2019 4:09 AM,0,88,12.4,0,SW
7/10/2019 3:54 AM,0,89,12.3,0,SW
7/10/2019 3:40 AM,0,90,12.4,0,SW
7/10/2019 3:25 AM,0,91,12.3,0,SW
7/10/2019 3:11 AM,0,91,12.3,0,SW
7/10/2019 2:56 AM,0,91,12.3,0,WSW
7/10/2019 2:42 AM,0,91,12.2,0,SW
7/10/2019 2:27 AM,0,91,12.1,0,SW
7/10/2019 2:13 AM,0,91,12.1,0,SW
7/10/2019 1:58 AM,0,91,12,0,WSW
7/10/2019 1:44 AM,0,91,11.7,0,WSW
7/10/2019 1:29 AM,0,91,11.7,0,W
7/10/2019 1:15 AM,0,91,11.9,0,W
7/10/2019 1:00 AM,0,90,11.8,0,W
7/10/2019 12:46 AM,0,90,11.9,0,W
7/10/2019 12:31 AM,0,90,12.1,0,W
7/10/2019 12:17 AM,0,90,12.1,0,W
7/10/2019 12:02 AM,0,89,12.1,0,WSW
6/10/2019 11:48 PM,0,89,12,0,WSW
6/10/2019 11:33 PM,0,88,12.2,0,WSW
6/10/2019 11:19 PM,0,87,12.5,0,W
6/10/2019 11:04 PM,0,86,12.8,0,WSW
6/10/2019 10:50 PM,0,85,13.3,0,WNW
6/10/2019 10:35 PM,0,85,13.4,0,WSW
6/10/2019 10:21 PM,0,83,13.8,0,W
6/10/2019 10:06 PM,0,82,14.1,0,WNW
6/10/2019 9:52 PM,0,82,14.3,0,WSW
6/10/2019 9:38 PM,0,80,14.7,0,WNW
6/10/2019 9:23 PM,0,78,15.2,0,WSW
6/10/2019 9:09 PM,0,78,15.6,0,WSW
6/10/2019 8:54 PM,0,77,15.7,0,SW
6/10/2019 8:40 PM,0,77,15.8,0,SW
6/10/2019 8:25 PM,0,75,16.2,0,SW
6/10/2019 8:11 PM,0,73,16.5,0,SW
6/10/2019 7:56 PM,0,72,16.8,0,SW
6/10/2019 7:42 PM,0,71,16.9,0,SW
6/10/2019 7:27 PM,0,71,17.1,0,WSW
6/10/2019 7:13 PM,0,71,17.3,0,SW
6/10/2019 6:58 PM,0,69,17.8,0,SW
6/10/2019 6:44 PM,0,68,18,0,SW
6/10/2019 6:30 PM,0,67,18.2,0,SW
6/10/2019 6:15 PM,0,67,18.5,0,WSW
6/10/2019 6:01 PM,0,67,18.7,0,SW
6/10/2019 5:46 PM,0,67,19,0,SW
6/10/2019 5:32 PM,0,64,19.5,0,SSW
6/10/2019 5:18 PM,0,62,20.2,0,SW
6/10/2019 5:03 PM,0,60,20.5,0,WSW
6/10/2019 4:34 PM,0,57,21.8,0.5,SW
6/10/2019 4:20 PM,0,56,22,0,SW
6/10/2019 4:06 PM,0,54,22.5,0,SW
6/10/2019 3:51 PM,0,52,23,0,SW
6/10/2019 3:37 PM,0,50,23.5,0,WSW
6/10/2019 3:23 PM,0,49,24,0.3,WNW
6/10/2019 3:08 PM,0,47,24.5,0,WSW
6/10/2019 2:54 PM,0,46,24.7,0,SW
6/10/2019 2:40 PM,0,45,24.9,0,WSW
6/10/2019 2:26 PM,0,44,24.9,0,WNW
6/10/2019 2:11 PM,0,46,24.8,0,W
6/10/2019 1:57 PM,0,46,24.8,0,WSW
6/10/2019 1:43 PM,0,44,25.3,0.3,WNW
6/10/2019 1:28 PM,0,47,24.7,0,WNW
6/10/2019 1:14 PM,0,45,24.6,0.3,SW
6/10/2019 1:00 PM,0,46,24.5,0,WSW
6/10/2019 12:46 PM,0,47,24.4,0,WSW
6/10/2019 12:31 PM,0,46,24.4,2.1,WSW
6/10/2019 12:17 PM,0,47,23.9,0,WSW
6/10/2019 12:03 PM,0,47,23.9,0,WSW
6/10/2019 11:48 AM,0,47,23.6,0,W
6/10/2019 11:34 AM,0,49,23.3,0.3,SW
6/10/2019 11:20 AM,0,49,23.7,0.9,SW
6/10/2019 11:05 AM,0,50,23,0,W
6/10/2019 10:51 AM,0,52,22.9,0,NW
6/10/2019 10:37 AM,0,53,22.5,0,NW
6/10/2019 10:22 AM,0,57,21.4,0,WSW
6/10/2019 10:08 AM,0,57,21.1,0,WNW
6/10/2019 9:54 AM,0,61,20.4,0,WSW
6/10/2019 9:39 AM,0,60,20.2,0,NW
6/10/2019 9:25 AM,0,63,19.4,0.2,W
6/10/2019 9:11 AM,0,62,19.6,0,SW
6/10/2019 8:56 AM,0,64,19.2,0,NW
6/10/2019 8:42 AM,0,65,18.8,0,W
6/10/2019 8:28 AM,0,70,18.4,0,W
6/10/2019 8:13 AM,0,70,18.3,0,SW
6/10/2019 7:59 AM,0,70,18.9,0,SW
6/10/2019 7:44 AM,0,71,17.7,0,W
6/10/2019 7:30 AM,0,72,17.6,0,SW
6/10/2019 7:15 AM,0,71,17.6,0,WSW
6/10/2019 7:01 AM,0,70,17.7,0,WSW
6/10/2019 6:46 AM,0,68,18,0,WNW
6/10/2019 6:32 AM,0,63,18.7,0,SW
6/10/2019 6:18 AM,0,58,19.5,0,WSW
6/10/2019 6:03 AM,0,52,19.9,0,WSW
6/10/2019 5:49 AM,0,51,19.8,0,WNW
6/10/2019 5:34 AM,0,49,20.2,0,WNW
6/10/2019 5:20 AM,0,50,19.6,0,W
6/10/2019 5:05 AM,0,52,19,0,WNW
6/10/2019 4:51 AM,0,50,19.6,0,WNW
6/10/2019 4:37 AM,0,48,19.9,0,NW
6/10/2019 4:22 AM,0,46,20.4,0,WNW
6/10/2019 4:08 AM,0,44,20.1,0,WNW
6/10/2019 3:53 AM,0,43,20.3,0,WNW
6/10/2019 3:39 AM,0,41,20.5,0,WNW
6/10/2019 3:25 AM,0,41,20.4,0,WNW
6/10/2019 3:10 AM,0,42,20.1,0,NW
6/10/2019 2:56 AM,0,40,21,0,NW
6/10/2019 2:41 AM,0,38,21.8,0,NW
6/10/2019 2:27 AM,0,35,23.1,0,NW
6/10/2019 2:12 AM,0,35,23.2,0,NNW
6/10/2019 1:58 AM,0,35,23.3,0,N
6/10/2019 1:44 AM,0,36,23.1,0,NNE
6/10/2019 1:29 AM,0,37,23,0,N
6/10/2019 1:15 AM,0,37,23.2,0,NE
6/10/2019 1:01 AM,0,37,23.5,0,NNE
6/10/2019 12:46 AM,0,38,23.4,0,NNE
6/10/2019 12:32 AM,0,38,23.7,0,NNE
6/10/2019 12:17 AM,0,37,24,0,NNE
6/10/2019 12:03 AM,0,37,24.1,0,NNE
5/10/2019 11:49 PM,0,38,24.2,0,NE
5/10/2019 11:34 PM,0,38,24.2,0.5,NNE
5/10/2019 11:20 PM,0,39,24.2,0.8,NNE
5/10/2019 11:06 PM,0,39,24.1,1.5,NNE
5/10/2019 10:51 PM,0,41,23.6,0,NE
5/10/2019 10:37 PM,0,43,23.3,0,NE
5/10/2019 10:22 PM,0,44,23.1,0,NNE
5/10/2019 10:08 PM,0,44,23.3,0,NE
5/10/2019 9:54 PM,0,44,23.3,0,NE
5/10/2019 9:39 PM,0,44,23.3,0,NE
5/10/2019 9:25 PM,0,45,23.2,0,E
5/10/2019 9:10 PM,0,46,22.9,0,NE
5/10/2019 8:56 PM,0,47,22.9,0,ENE
5/10/2019 8:42 PM,0,46,23.3,0,E
5/10/2019 8:27 PM,0,48,22.9,0,ENE
5/10/2019 8:13 PM,0,51,22.3,0,ENE
5/10/2019 7:59 PM,0,51,22.4,0,NNE
5/10/2019 7:44 PM,0,52,22.1,0,ENE
5/10/2019 7:30 PM,0,51,22.7,0,ENE
5/10/2019 7:16 PM,0,49,23.5,0,NE
5/10/2019 7:01 PM,0,46,24.2,0,ENE
5/10/2019 6:47 PM,0,47,24.2,0,ENE
5/10/2019 6:32 PM,0,45,24.5,0,NE
5/10/2019 6:18 PM,0,45,24.7,0,E
5/10/2019 6:04 PM,0,46,24.5,0,NE
5/10/2019 5:49 PM,0,47,24.6,0,ENE
5/10/2019 5:35 PM,0,44,25.3,0,E
5/10/2019 5:21 PM,0,42,25.8,0,ENE
5/10/2019 5:06 PM,0,43,25.7,0,NE
5/10/2019 4:52 PM,0,43,26.1,0,NE
5/10/2019 4:38 PM,0,41,26.3,0,ENE
5/10/2019 4:23 PM,0,41,26.6,0,NE
5/10/2019 4:09 PM,0,40,27.1,0,NNE
5/10/2019 3:55 PM,0,39,27.1,0.7,NE
5/10/2019 3:40 PM,0,38,27.2,0,NNE
5/10/2019 3:26 PM,0,38,27.3,0,NE
5/10/2019 3:12 PM,0,37,28.3,0,NE
5/10/2019 2:58 PM,0,37,28.1,0,NNE
5/10/2019 2:43 PM,0,36,28.1,0,NE
5/10/2019 2:29 PM,0,38,28,0,NE
5/10/2019 2:15 PM,0,40,27.3,0,ENE
5/10/2019 2:01 PM,0,40,26.7,0,ENE
5/10/2019 1:46 PM,0,39,26.5,0,NE
5/10/2019 1:32 PM,0,40,27,0,ENE
5/10/2019 1:18 PM,0,40,26.4,0,ENE
5/10/2019 1:03 PM,0,42,26.3,0,NNE
5/10/2019 12:49 PM,0,45,24.6,0,ENE
5/10/2019 12:35 PM,0,49,23.2,0,ENE
5/10/2019 12:20 PM,0,52,22.8,2.1,ENE
5/10/2019 12:06 PM,0,52,21.9,0,NE
5/10/2019 11:51 AM,0,54,21.2,0,ENE
5/10/2019 11:37 AM,0,54,20.6,0,ENE
5/10/2019 11:23 AM,0,54,20.5,0,ENE
5/10/2019 11:08 AM,0,55,20.1,0.9,ENE
5/10/2019 10:54 AM,0,55,20,0,E
5/10/2019 10:40 AM,0,56,19.5,0,ENE
5/10/2019 10:25 AM,0,56,19.5,0,ENE
5/10/2019 10:11 AM,0,56,19.4,0,E
5/10/2019 9:56 AM,0,58,18.5,0,ENE
5/10/2019 9:42 AM,0,59,17.7,0,ENE
5/10/2019 9:28 AM,0,61,17.3,0.2,E
5/10/2019 9:13 AM,0,64,15.6,0.8,ENE
5/10/2019 8:59 AM,0,66,14.6,0,ENE
5/10/2019 8:44 AM,0,67,14.3,0,ENE
5/10/2019 8:30 AM,0,69,13.3,0,E
5/10/2019 8:15 AM,0,70,12.8,0,E
5/10/2019 8:01 AM,0,69,12.9,0,E
5/10/2019 7:46 AM,0,71,12.6,0,E
5/10/2019 7:32 AM,0,71,12.6,0,ESE
5/10/2019 7:17 AM,0,72,12.6,0,ESE
5/10/2019 7:03 AM,0,73,12.6,0,ESE
5/10/2019 6:49 AM,0,73,12.6,0,SE
5/10/2019 6:34 AM,0,75,12.4,0,ENE
5/10/2019 6:20 AM,0,76,12.4,0,ESE
5/10/2019 6:05 AM,0,76,12.4,0,ESE
5/10/2019 5:51 AM,0,76,12.5,0,E
5/10/2019 5:36 AM,0,78,12.6,0,ESE
5/10/2019 5:22 AM,0,82,12.4,0,ESE
5/10/2019 5:07 AM,0,83,12.4,0,SE
5/10/2019 4:53 AM,0,82,12.5,0,ESE
5/10/2019 4:38 AM,0,83,12.5,0,SE
5/10/2019 4:24 AM,0,83,12.6,0,SE
5/10/2019 4:09 AM,0,83,12.8,0,SE
5/10/2019 3:55 AM,0,82,13.1,0,SSE
5/10/2019 3:40 AM,0,81,13.3,0,SE
5/10/2019 3:26 AM,0,81,13.4,0,SE
5/10/2019 3:12 AM,0,81,13.4,0,SSE
5/10/2019 2:57 AM,0,82,13.4,0,ESE
5/10/2019 2:43 AM,0,82,13.3,0,SE
5/10/2019 2:28 AM,0,80,13.5,0,SSE
5/10/2019 2:14 AM,0,79,13.8,0,SE
5/10/2019 1:59 AM,0,79,13.8,0,SE
5/10/2019 1:30 AM,0,80,13.7,0,ESE
5/10/2019 1:16 AM,0,79,13.7,0,ESE
5/10/2019 1:01 AM,0,80,13.6,0,SE
5/10/2019 12:47 AM,0,80,13.5,0,ESE
5/10/2019 12:33 AM,0,80,13.4,0,SE
5/10/2019 12:18 AM,0,80,13.4,0,ESE
5/10/2019 12:04 AM,0,79,13.5,0,ESE
4/10/2019 11:49 PM,0,79,13.5,0,ESE
4/10/2019 11:35 PM,0,78,13.7,0,ESE
4/10/2019 11:20 PM,0,77,14,0,ESE
4/10/2019 10:51 PM,0,77,13.6,0,ESE
4/10/2019 10:37 PM,0,76,13.5,0,SE
4/10/2019 10:22 PM,0,76,13.5,0,ESE
4/10/2019 10:08 PM,0,74,13.8,0,E
4/10/2019 9:54 PM,0,73,14,0,ESE
4/10/2019 9:39 PM,0,72,13.9,0,ESE
4/10/2019 9:25 PM,0,71,14.1,0,SE
4/10/2019 9:10 PM,0,71,14,0,ESE
4/10/2019 8:56 PM,0,70,14.1,0,SE
4/10/2019 8:41 PM,0,68,14.4,0,SSE
4/10/2019 8:27 PM,0,67,14.8,0,SSE
4/10/2019 8:12 PM,0,65,15.4,0,SSE
4/10/2019 7:58 PM,0,62,16.1,0,SSE
4/10/2019 7:43 PM,0,58,16.8,0,SSE
4/10/2019 7:29 PM,0,55,17.1,0,SSE
4/10/2019 7:15 PM,0,51,17.6,0,SE
4/10/2019 7:00 PM,0,50,18.1,0,SSE
4/10/2019 6:46 PM,0,53,18.8,0,SSE
4/10/2019 6:31 PM,0,52,19.7,0,SSE
4/10/2019 6:17 PM,0,51,20.5,0,SE
4/10/2019 6:02 PM,0,51,20.9,0,SSE
4/10/2019 5:48 PM,0,49,21.2,0,SSE
4/10/2019 5:34 PM,0,49,21.5,0,SSE
4/10/2019 5:19 PM,0,46,22.2,0,SSE
4/10/2019 5:05 PM,0,44,22.8,0,SSE
4/10/2019 4:51 PM,0,42,23.6,0,SSE
4/10/2019 4:36 PM,0,44,24,0,SE
4/10/2019 4:22 PM,0,45,23.4,0,SSE
4/10/2019 4:08 PM,0,40,24.3,0,ESE
4/10/2019 3:54 PM,0,43,23.7,0,SSE
4/10/2019 3:39 PM,0,45,23,0,SE
4/10/2019 3:25 PM,0,42,23.2,0,S
4/10/2019 3:11 PM,0,38,24,0,E
4/10/2019 2:56 PM,0,39,24,0,ENE
4/10/2019 2:42 PM,0,39,23.9,0,E
4/10/2019 2:28 PM,0,38,23.4,0,ENE
4/10/2019 2:14 PM,0,41,22.7,0,NE
4/10/2019 1:59 PM,0,43,22.2,0,SE
4/10/2019 1:45 PM,0,44,21.6,0,ESE
4/10/2019 1:31 PM,0,50,20.5,0,SSE
4/10/2019 1:16 PM,0,52,20.1,0,S
4/10/2019 1:02 PM,0,52,19.8,0,S
4/10/2019 12:48 PM,0,53,19.2,0,S
4/10/2019 12:33 PM,0,56,19.3,0,WSW
4/10/2019 12:19 PM,0,57,18.5,0,WNW
4/10/2019 11:50 AM,0,61,17.9,0,SSE
4/10/2019 11:36 AM,0,61,17.7,0,ESE
4/10/2019 11:21 AM,0,62,17.5,0,S
4/10/2019 11:07 AM,0,60,18,0,SSE
4/10/2019 10:53 AM,0,61,17.8,0,SE
4/10/2019 10:38 AM,0,62,17.5,0.2,S
4/10/2019 10:24 AM,0,62,17.6,0,SE
4/10/2019 10:09 AM,0,67,16.7,0,S
4/10/2019 9:55 AM,0,69,16.1,0,S
4/10/2019 9:41 AM,0,72,15.5,0,SE
4/10/2019 9:26 AM,0,74,15,0,SSE
4/10/2019 9:12 AM,0,78,14.5,0,SE
4/10/2019 8:57 AM,0,80,13.8,0.2,ESE
4/10/2019 8:43 AM,0,81,13.8,0.2,ESE
4/10/2019 8:29 AM,0,84,13.3,0.1,SSE
4/10/2019 8:14 AM,0,87,12.6,0,SSE
4/10/2019 8:00 AM,0,90,12.2,0,S
4/10/2019 7:45 AM,0,92,10.9,0,S
4/10/2019 7:31 AM,0,93,10.4,0,S
4/10/2019 7:16 AM,0,93,9.9,0,S
4/10/2019 7:02 AM,0,94,9.3,0,S
4/10/2019 6:47 AM,0,94,8.7,0,SSW
4/10/2019 6:19 AM,0,93,8.2,0,SSW
4/10/2019 5:49 AM,0,93,8.6,0,S
4/10/2019 5:35 AM,0,93,8.8,0.7,SSW
4/10/2019 5:21 AM,0,93,8.9,0,SSW
4/10/2019 5:06 AM,0,94,9,0,SW
4/10/2019 4:51 AM,0,94,8.8,0,S
4/10/2019 4:37 AM,0,94,8.8,0,SSW
4/10/2019 4:22 AM,0,94,8.7,0,SSW
4/10/2019 4:08 AM,0,94,8.8,0,SW
4/10/2019 3:53 AM,0,94,8.5,0,SW
4/10/2019 3:39 AM,0,94,8.5,0,SW
4/10/2019 3:24 AM,0,94,8.5,0,SSW
4/10/2019 3:09 AM,0,94,8.4,0,SW
4/10/2019 2:55 AM,0,93,8,0,SW
4/10/2019 2:40 AM,0,93,8.3,0,SW
4/10/2019 2:26 AM,0,93,8.5,0,SW
4/10/2019 2:11 AM,0,93,8.9,0,SW
4/10/2019 1:57 AM,0,93,9.5,0,SW
4/10/2019 1:42 AM,0,93,9.7,0,SW
4/10/2019 1:27 AM,0,93,10,0,SW
4/10/2019 1:13 AM,0,93,10.1,0,SW
4/10/2019 12:58 AM,0,93,9.8,0,SW
4/10/2019 12:44 AM,0,92,10,0,SW
4/10/2019 12:29 AM,0,92,10.2,0,SW
4/10/2019 12:15 AM,0,91,10.8,0,SSW
4/10/2019 12:01 AM,0,91,11.2,0,SW
3/10/2019 11:46 PM,0,91,11.4,0,SW
3/10/2019 11:32 PM,0,91,11.7,0,SSW
3/10/2019 11:17 PM,0,91,11.8,0,SSW
3/10/2019 11:03 PM,0,91,11.8,0,SW
3/10/2019 10:49 PM,0,90,11.6,0,SW
3/10/2019 10:34 PM,0,90,11.5,0,SW
3/10/2019 10:20 PM,0,89,11.5,0,SW
3/10/2019 10:05 PM,0,89,11.5,0,SSW
3/10/2019 9:51 PM,0,87,10.8,0,SSW
3/10/2019 9:37 PM,0,85,11.4,0,SSW
3/10/2019 9:22 PM,0,85,12.1,0,SSW
3/10/2019 9:08 PM,0,84,11.7,0,SSW
3/10/2019 8:53 PM,0,81,13.1,0,SSW
3/10/2019 8:39 PM,0,80,14.1,0,SSW
3/10/2019 8:25 PM,0,79,14.7,0,SSW
3/10/2019 8:10 PM,0,78,15.1,0,SSW
3/10/2019 7:56 PM,0,77,15.6,0,SSW
3/10/2019 7:41 PM,0,75,16.2,0,SSW
3/10/2019 7:27 PM,0,74,16.5,0,SSW
3/10/2019 7:12 PM,0,73,16.7,0,SW
3/10/2019 6:58 PM,0,70,17,0,SW
3/10/2019 6:44 PM,0,67,18,0,SW
3/10/2019 6:29 PM,0,65,19.1,0,SW
3/10/2019 6:15 PM,0,61,20.3,0,SW
3/10/2019 6:00 PM,0,58,21.3,0,SW
3/10/2019 5:46 PM,0,56,22,0,SW
3/10/2019 5:32 PM,0,54,22.6,0,SW
3/10/2019 5:17 PM,0,53,22.9,0,SW
3/10/2019 5:03 PM,0,51,23.1,0,WSW
3/10/2019 4:49 PM,0,51,23.1,0,SW
3/10/2019 4:34 PM,0,50,23.6,0,SW
3/10/2019 4:20 PM,0,48,24.2,0,SW
3/10/2019 4:06 PM,0,47,24.4,0,SW
3/10/2019 3:52 PM,0,45,24.7,0,SW
3/10/2019 3:37 PM,0,47,24.6,0,SW
3/10/2019 3:23 PM,0,43,25,0,WNW
3/10/2019 3:09 PM,0,46,24.8,0,SW
3/10/2019 2:55 PM,0,46,24.2,0,WNW
3/10/2019 2:40 PM,0,48,24.2,0,WNW
3/10/2019 2:26 PM,0,47,24.1,0,WNW
3/10/2019 2:12 PM,0,49,24,0,SW
3/10/2019 1:57 PM,0,49,23.5,0,WNW
3/10/2019 1:43 PM,0,51,22.9,0,WSW
3/10/2019 1:29 PM,0,53,22.8,0,WSW
3/10/2019 1:15 PM,0,55,22.3,0,SW
3/10/2019 1:00 PM,0,56,22.1,0,W
3/10/2019 12:46 PM,0,57,21.7,0,SW
3/10/2019 12:32 PM,0,57,21.3,0,SW
3/10/2019 12:17 PM,0,59,20.7,0.2,WSW
3/10/2019 12:03 PM,0,63,19.9,0,WSW
3/10/2019 11:49 AM,0,64,19.7,0,W
3/10/2019 11:34 AM,0,66,19,0,SW
3/10/2019 11:20 AM,0,70,18.1,0,SW
3/10/2019 11:05 AM,0,74,17.4,0,SW
3/10/2019 10:51 AM,0,77,17,0,SW
3/10/2019 10:37 AM,0,79,15.9,0,SW
3/10/2019 10:22 AM,0,80,15.3,0,SW
3/10/2019 10:08 AM,0,81,15,0,SW
3/10/2019 9:53 AM,0,85,14.5,0,SW
3/10/2019 9:39 AM,0,88,13.8,0,W
3/10/2019 9:25 AM,0,91,13.7,0,SW
3/10/2019 9:10 AM,0,92,13,0,WNW
3/10/2019 8:56 AM,0,94,12.6,0,SW
3/10/2019 8:41 AM,0,94,12.3,0,SW
3/10/2019 8:27 AM,0,94,11.7,0,SW
3/10/2019 8:12 AM,0,94,11.4,0,W
3/10/2019 7:58 AM,0,94,10.9,0,SW
3/10/2019 7:43 AM,0,94,10.5,0,SW
3/10/2019 7:29 AM,0,94,9.9,0,SW
3/10/2019 7:14 AM,0,93,9.5,0,SW
3/10/2019 7:00 AM,0,93,9.3,0,SW
3/10/2019 6:45 AM,0,92,8.8,0,WSW
3/10/2019 6:31 AM,0,91,9.4,0,SW
3/10/2019 6:16 AM,0,91,9.3,0,SW
3/10/2019 6:02 AM,0,90,9.5,0,SW
3/10/2019 5:47 AM,0,89,9.4,0,WSW
3/10/2019 5:33 AM,0,88,9.5,0,WSW
3/10/2019 5:18 AM,0,87,9.2,0,WSW
3/10/2019 5:04 AM,0,85,8.4,0,WSW
3/10/2019 4:49 AM,0,78,9,0,W
3/10/2019 4:35 AM,0,68,9.7,0,WNW
3/10/2019 4:20 AM,0,55,9.9,0,NW
3/10/2019 4:06 AM,0,43,10.8,0,NNW
3/10/2019 3:51 AM,0,45,11,0,N
3/10/2019 3:37 AM,0,41,11.6,0,N
3/10/2019 3:22 AM,0,39,12.2,0,N
3/10/2019 3:08 AM,0,40,12.6,0,N
3/10/2019 2:53 AM,0,36,13.2,0,N
3/10/2019 2:39 AM,0,36,13.2,0,N
3/10/2019 2:25 AM,0,37,13,0,N
3/10/2019 2:10 AM,0,40,12.3,0,N
3/10/2019 1:56 AM,0,37,13.1,0,WNW
3/10/2019 1:41 AM,0,38,12.8,0,WNW
3/10/2019 1:27 AM,0,36,13.3,0,WNW
3/10/2019 1:12 AM,0,32,14.8,0,WNW
3/10/2019 12:58 AM,0,28,15.6,0,NE
3/10/2019 12:44 AM,0,31,14.9,0,NE
3/10/2019 12:29 AM,0,31,14.8,0,NE
3/10/2019 12:15 AM,0,33,14.6,0,NE
3/10/2019 12:00 AM,0,33,15.2,0,NE
2/10/2019 11:46 PM,0,33,15.1,0,NE
2/10/2019 11:31 PM,0,35,14.8,0,NE
2/10/2019 11:17 PM,0,35,14.8,0,NE
2/10/2019 11:02 PM,0,36,14.6,0,NE
2/10/2019 10:48 PM,0,36,14.6,0,NE
2/10/2019 10:34 PM,0,37,14.6,0,NE
2/10/2019 10:19 PM,0,37,14.6,0,NE
2/10/2019 10:05 PM,0,39,14.4,0,NE
2/10/2019 9:50 PM,0,40,14,0,NE
2/10/2019 9:36 PM,0,38,14.9,0,NE
2/10/2019 9:21 PM,0,34,16.1,0,NE
2/10/2019 9:07 PM,0,36,15.6,0,NE
2/10/2019 8:52 PM,0,35,16.4,0,NE
2/10/2019 8:38 PM,0,31,17.3,0,NE
2/10/2019 8:23 PM,0,29,18,0,NE
2/10/2019 8:09 PM,0,30,17.5,0,ENE
2/10/2019 7:54 PM,0,30,18.3,0,ENE
2/10/2019 7:40 PM,0,29,18.1,0,ENE
2/10/2019 7:26 PM,0,29,18.7,0,NE
2/10/2019 7:11 PM,0,29,19.3,0,NE
2/10/2019 6:57 PM,0,27,20.4,0,NE
2/10/2019 6:42 PM,0,26,21,0,NE
2/10/2019 6:28 PM,0,26,21.8,0,NE
2/10/2019 6:13 PM,0,25,23.2,0,NE
2/10/2019 5:59 PM,0,23,25.1,0,NNE
2/10/2019 5:45 PM,0,21,26.3,0,N
2/10/2019 5:30 PM,0,20,27.3,0,NNE
2/10/2019 5:16 PM,0,18,28.2,0,NNE
2/10/2019 5:02 PM,0,17,28.6,0,NNE
2/10/2019 4:48 PM,0,16,28.9,0,N
2/10/2019 4:34 PM,0,16,29.2,0,NNE
